agg_level_desc,state_alpha,year,source_desc,short_desc,unit_desc,sector_desc,group_desc,commodity_desc,domain_desc,domaincat_desc,value,value_num,censored,ch2_tables,ch2_table_name
NATIONAL,US,2012,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),3771,3771,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2012,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),7452,7452,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2012,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),10519,10519,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2012,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),33889,33889,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2012,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,TOTAL,NOT SPECIFIED,282776,282776,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),19,19,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),2,2,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),36,36,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),32,32,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),32,32,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),7,7,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),2,2,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),1,1,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),3,3,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),31,31,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,TOTAL,NOT SPECIFIED,133,133,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),46364,46364,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),5178,5178,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),15033,15033,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),4286,4286,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),56856,56856,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),372,372,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),1440,1440,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),55044,55044,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),101055,101055,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),2165,2165,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),4960,4960,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),4037,4037,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),6817,6817,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),14642,14642,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),38108,38108,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,TOTAL,NOT SPECIFIED,299501,299501,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),1,1,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),35,35,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),17,17,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),37,37,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),33,33,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),33,33,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),10,10,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),2,2,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),2,2,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),12,12,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),9,9,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),33,33,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,TOTAL,NOT SPECIFIED,191,191,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),47855,47855,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),5441,5441,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),17244,17244,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),5982,5982,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),56479,56479,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),123,123,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),1086,1086,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),55270,55270,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),88358,88358,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),1869,1869,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),3346,3346,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),3851,3851,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),12307,12307,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),13063,13063,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),32966,32966,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2022,CENSUS,"INTERNET, ACCESS, VIA SATELLITE - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,TOTAL,NOT SPECIFIED,288761,288761,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),1,1,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),20,20,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),26,26,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),13,13,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),13,13,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),2,2,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),1,1,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),3,3,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),15,15,FALSE,45,Selected Operation and Producer Characteristics:  2022
STATE,AK,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,TOTAL,NOT SPECIFIED,81,81,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),23643,23643,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),2331,2331,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),4976,4976,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),2162,2162,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),25050,25050,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),226,226,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),622,622,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),24202,24202,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),35756,35756,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),927,927,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),2356,2356,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),1308,1308,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),1951,1951,FALSE,45,Selected Operation and Producer Characteristics:  2022
NATIONAL,US,2017,CENSUS,"INTERNET, ACCESS, VIA UNKNOWN METHOD - NUMBER OF OPERATIONS",OPERATIONS,DEMOGRAPHICS,FARMS & LAND & ASSETS,INTERNET,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),4149,4149,FALSE,45,Selected Operation and Producer Characteristics:  2022
